#delta m_41^2 (eV)	sin^2 2 theta_24	g^2	log10(Bayes Factor)
0.08414	0.021135044593526636	6.283185	0.6214084937830495
0.105925	0.021135044593526636	6.283185	1.0051523270460359
0.133352	0.021135044593526636	6.283185	1.0855340426070057
0.16788	0.021135044593526636	6.283185	1.0745228360823222
0.211349	0.021135044593526636	6.283185	0.9779148146558475
0.266073	0.021135044593526636	6.283185	0.6117936873346124
0.334965	0.021135044593526636	6.283185	0.49343310607783475
0.421697	0.021135044593526636	6.283185	0.45403521356299986
0.530884	0.021135044593526636	6.283185	0.03516114765573952
0.668344	0.021135044593526636	6.283185	0.2106789564132687
0.841395	0.021135044593526636	6.283185	0.06587379328826792
1.059254	0.021135044593526636	6.283185	-0.09537332028402291
1.333521	0.021135044593526636	6.283185	-0.1980555059367208
1.678804	0.021135044593526636	6.283185	-0.3407492595789572
2.113489	0.021135044593526636	6.283185	-0.33566324993023683
2.660725	0.021135044593526636	6.283185	-0.35475781461492883
3.349654	0.021135044593526636	6.283185	-0.3733366242016672
4.216965	0.021135044593526636	6.283185	-0.35182555381777986
5.308844	0.021135044593526636	6.283185	-0.281272122157774
6.683439	0.021135044593526636	6.283185	-0.17687161564395656
8.413951	0.021135044593526636	6.283185	-0.10049888547413216
10.592537	0.021135044593526636	6.283185	-0.008562126809266813
13.335214	0.021135044593526636	6.283185	0.0347527892402423
16.78804	0.021135044593526636	6.283185	0.11262904256337447
21.13489	0.021135044593526636	6.283185	0.11381087945111411
26.607251	0.021135044593526636	6.283185	0.1727263134182447
33.496544	0.021135044593526636	6.283185	0.22505211035258885
42.16965	0.021135044593526636	6.283185	0.2182711883152299
0.010593	0.026607430222152728	6.283185	-0.13789455882505788
0.013335	0.026607430222152728	6.283185	-0.13681073785883124
0.016788	0.026607430222152728	6.283185	-0.12543610502574443
0.021135	0.026607430222152728	6.283185	-0.04413317703859171
0.026607	0.026607430222152728	6.283185	0.1924318218652064
0.033497	0.026607430222152728	6.283185	0.25405641086821146
0.04217	0.026607430222152728	6.283185	0.3118108367108881
0.053088	0.026607430222152728	6.283185	0.5366789475901542
0.066834	0.026607430222152728	6.283185	0.7898226475877618
0.08414	0.026607430222152728	6.283185	1.054921979576489
0.105925	0.026607430222152728	6.283185	1.2629152873839147
0.133352	0.026607430222152728	6.283185	1.510391461764666
0.16788	0.026607430222152728	6.283185	1.4931847534781384
0.211349	0.026607430222152728	6.283185	1.4065259061647257
0.266073	0.026607430222152728	6.283185	1.2213307742682151
0.334965	0.026607430222152728	6.283185	1.0565581796941028
0.421697	0.026607430222152728	6.283185	0.81432242402231
0.530884	0.026607430222152728	6.283185	0.6396178316821405
0.668344	0.026607430222152728	6.283185	0.33523360191695317
0.841395	0.026607430222152728	6.283185	0.21132128229491012
1.059254	0.026607430222152728	6.283185	0.02317043769938581
1.333521	0.026607430222152728	6.283185	-0.3189425388836582
1.678804	0.026607430222152728	6.283185	-0.29859176872439835
2.113489	0.026607430222152728	6.283185	-0.4207016533298961
2.660725	0.026607430222152728	6.283185	-0.3995490192108558
3.349654	0.026607430222152728	6.283185	-0.49402027704264534
4.216965	0.026607430222152728	6.283185	-0.3780485890418223
5.308844	0.026607430222152728	6.283185	-0.35479276663471254
6.683439	0.026607430222152728	6.283185	-0.27213491803705536
8.413951	0.026607430222152728	6.283185	-0.10774539725388925
10.592537	0.026607430222152728	6.283185	-0.1201964550179867
13.335214	0.026607430222152728	6.283185	0.043906292432910006
16.78804	0.026607430222152728	6.283185	0.09051043328589164
21.13489	0.026607430222152728	6.283185	0.07421494430953994
26.607251	0.026607430222152728	6.283185	0.2175738850951086
33.496544	0.026607430222152728	6.283185	0.19754497491915
42.16965	0.026607430222152728	6.283185	0.21921870161516643
0.010593	0.03349651297506523	6.283185	-0.08787044447174693
0.013335	0.03349651297506523	6.283185	-0.08426238671729655
0.016788	0.03349651297506523	6.283185	-0.10516337324178175
0.021135	0.03349651297506523	6.283185	0.22046946972304982
0.026607	0.03349651297506523	6.283185	0.222303143541526
0.033497	0.03349651297506523	6.283185	0.24831672288007303
0.04217	0.03349651297506523	6.283185	0.4280649594421701
0.053088	0.03349651297506523	6.283185	0.6727626002435777
0.066834	0.03349651297506523	6.283185	0.9779065326601731
0.08414	0.03349651297506523	6.283185	1.4353488105610244
0.105925	0.03349651297506523	6.283185	1.8199488857959043
0.133352	0.03349651297506523	6.283185	2.059595360394718
0.16788	0.03349651297506523	6.283185	2.1085589927673087
0.211349	0.03349651297506523	6.283185	2.024130681913047
0.266073	0.03349651297506523	6.283185	1.795057340994996
0.334965	0.03349651297506523	6.283185	1.5775586168333124
0.421697	0.03349651297506523	6.283185	1.3444134220548118
0.530884	0.03349651297506523	6.283185	1.017893636841543
0.668344	0.03349651297506523	6.283185	0.7696770424844697
0.841395	0.03349651297506523	6.283185	0.4810220642071485
1.059254	0.03349651297506523	6.283185	0.1763127650222132
1.333521	0.03349651297506523	6.283185	-0.10382589389748426
1.678804	0.03349651297506523	6.283185	-0.29577096526322233
2.113489	0.03349651297506523	6.283185	-0.6290396085522427
2.660725	0.03349651297506523	6.283185	-0.6522883259017195
3.349654	0.03349651297506523	6.283185	-0.5368710321788959
4.216965	0.03349651297506523	6.283185	-0.5275231214043717
5.308844	0.03349651297506523	6.283185	-0.4641069547469897
6.683439	0.03349651297506523	6.283185	-0.4355686826110955
8.413951	0.03349651297506523	6.283185	-0.2219302978683702
10.592537	0.03349651297506523	6.283185	-0.14671076286534288
13.335214	0.03349651297506523	6.283185	0.008465899698577715
16.78804	0.03349651297506523	6.283185	0.1191948628868394
21.13489	0.03349651297506523	6.283185	0.15671925243621673
26.607251	0.03349651297506523	6.283185	0.1845210740472438
33.496544	0.03349651297506523	6.283185	0.20271487288998638
42.16965	0.03349651297506523	6.283185	0.19990027549689318
0.010593	0.0421697016289099	6.283185	-0.1376140349902552
0.013335	0.0421697016289099	6.283185	-0.10828658897943513
0.016788	0.0421697016289099	6.283185	-0.1029738081240677
0.021135	0.0421697016289099	6.283185	0.15054325049677303
0.026607	0.0421697016289099	6.283185	0.1846691814944387
0.033497	0.0421697016289099	6.283185	0.3515410166198574
0.04217	0.0421697016289099	6.283185	0.5005338078282019
0.053088	0.0421697016289099	6.283185	0.8099353722557653
0.066834	0.0421697016289099	6.283185	1.3146134679907855
0.08414	0.0421697016289099	6.283185	1.8540721241678186
0.105925	0.0421697016289099	6.283185	2.392222754852477
0.133352	0.0421697016289099	6.283185	2.7634950012512633
0.16788	0.0421697016289099	6.283185	2.900950590172962
0.211349	0.0421697016289099	6.283185	2.7284609908924984
0.266073	0.0421697016289099	6.283185	2.5747154980212748
0.334965	0.0421697016289099	6.283185	2.057575621791237
0.421697	0.0421697016289099	6.283185	1.991484513817448
0.530884	0.0421697016289099	6.283185	1.4956791889791712
0.668344	0.0421697016289099	6.283185	1.2546007108419888
0.841395	0.0421697016289099	6.283185	0.8959093241423236
1.059254	0.0421697016289099	6.283185	0.5284367766242187
1.333521	0.0421697016289099	6.283185	0.11498701839527346
1.678804	0.0421697016289099	6.283185	-0.15535854750544764
2.113489	0.0421697016289099	6.283185	-0.36294732303198257
2.660725	0.0421697016289099	6.283185	-0.5526084266882895
3.349654	0.0421697016289099	6.283185	-0.6499084485992517
4.216965	0.0421697016289099	6.283185	-0.6640134604394451
5.308844	0.0421697016289099	6.283185	-0.5701261940544257
6.683439	0.0421697016289099	6.283185	-0.5037455853790297
8.413951	0.0421697016289099	6.283185	-0.35453811806522745
10.592537	0.0421697016289099	6.283185	-0.2232777355848909
13.335214	0.0421697016289099	6.283185	-0.0886049102706891
16.78804	0.0421697016289099	6.283185	0.08671739648281107
21.13489	0.0421697016289099	6.283185	0.06434350456608778
26.607251	0.0421697016289099	6.283185	0.14648503348301073
33.496544	0.0421697016289099	6.283185	0.20104339503161706
42.16965	0.0421697016289099	6.283185	0.23021236698598094
0.010593	0.053088320354612105	6.283185	-0.13657356529933673
0.013335	0.053088320354612105	6.283185	-0.1213337550065789
0.016788	0.053088320354612105	6.283185	-0.08141944292334777
0.021135	0.053088320354612105	6.283185	-0.013786672054712491
0.026607	0.053088320354612105	6.283185	0.23526749829693325
0.033497	0.053088320354612105	6.283185	0.33236755365660575
0.04217	0.053088320354612105	6.283185	0.6588161406326131
0.053088	0.053088320354612105	6.283185	1.100176993307507
0.066834	0.053088320354612105	6.283185	1.7179106980584977
0.08414	0.053088320354612105	6.283185	2.497468533059661
0.105925	0.053088320354612105	6.283185	3.1546856733096567
0.133352	0.053088320354612105	6.283185	3.7097207527464984
0.16788	0.053088320354612105	6.283185	3.8972309174364406
0.211349	0.053088320354612105	6.283185	3.8130854582350784
0.266073	0.053088320354612105	6.283185	3.5722357447164637
0.334965	0.053088320354612105	6.283185	3.245938379079137
0.421697	0.053088320354612105	6.283185	2.7957884006249083
0.530884	0.053088320354612105	6.283185	2.3323864081223467
0.668344	0.053088320354612105	6.283185	1.9381843989278098
0.841395	0.053088320354612105	6.283185	1.4381432740619615
1.059254	0.053088320354612105	6.283185	0.9349699696201549
1.333521	0.053088320354612105	6.283185	0.4632812649098089
1.678804	0.053088320354612105	6.283185	0.015509105202446688
2.113489	0.053088320354612105	6.283185	-0.32443467033124773
2.660725	0.053088320354612105	6.283185	-0.5496958090305869
3.349654	0.053088320354612105	6.283185	-0.6612359127086166
4.216965	0.053088320354612105	6.283185	-0.7108374281304773
5.308844	0.053088320354612105	6.283185	-0.681317980529263
6.683439	0.053088320354612105	6.283185	-0.5879467689053806
8.413951	0.053088320354612105	6.283185	-0.40648531878497784
10.592537	0.053088320354612105	6.283185	-0.271656603466414
13.335214	0.053088320354612105	6.283185	-0.07764880702973828
16.78804	0.053088320354612105	6.283185	0.007129640721903117
21.13489	0.053088320354612105	6.283185	0.0997888091710064
26.607251	0.053088320354612105	6.283185	0.16012555434607498
33.496544	0.053088320354612105	6.283185	0.17610183253529546
42.16965	0.053088320354612105	6.283185	0.176571135495349
0.010593	0.06683468498470534	6.283185	-0.07395550595430089
0.013335	0.06683468498470534	6.283185	-0.13229210789305187
0.016788	0.06683468498470534	6.283185	-0.09078439541343106
0.021135	0.06683468498470534	6.283185	0.24852933608663597
0.026607	0.06683468498470534	6.283185	0.31813382561776327
0.033497	0.06683468498470534	6.283185	0.42259323114943004
0.04217	0.06683468498470534	6.283185	0.634259050355295
0.053088	0.06683468498470534	6.283185	1.4996276510912976
0.066834	0.06683468498470534	6.283185	2.2882814669808416
0.08414	0.06683468498470534	6.283185	3.3234122455357475
0.105925	0.06683468498470534	6.283185	4.229227781450761
0.133352	0.06683468498470534	6.283185	4.862256234746504
0.16788	0.06683468498470534	6.283185	5.1079936590534984
0.211349	0.06683468498470534	6.283185	5.03948049075398
0.266073	0.06683468498470534	6.283185	4.76871408915752
0.334965	0.06683468498470534	6.283185	4.3444608474543625
0.421697	0.06683468498470534	6.283185	3.675608336992969
0.530884	0.06683468498470534	6.283185	3.344169224353039
0.668344	0.06683468498470534	6.283185	2.78013740900275
0.841395	0.06683468498470534	6.283185	2.1021546344463355
1.059254	0.06683468498470534	6.283185	1.37951117381484
1.333521	0.06683468498470534	6.283185	0.8249151052979539
1.678804	0.06683468498470534	6.283185	0.28008089099811323
2.113489	0.06683468498470534	6.283185	-0.1764477789730903
2.660725	0.06683468498470534	6.283185	-0.5229834238133003
3.349654	0.06683468498470534	6.283185	-0.729639425994359
4.216965	0.06683468498470534	6.283185	-0.836908899227585
5.308844	0.06683468498470534	6.283185	-0.8241550904369469
6.683439	0.06683468498470534	6.283185	-0.6721618107684347
8.413951	0.06683468498470534	6.283185	-0.5313699412360976
10.592537	0.06683468498470534	6.283185	-0.3168416393275959
13.335214	0.06683468498470534	6.283185	-0.10753374818095225
16.78804	0.06683468498470534	6.283185	0.04645940546138131
21.13489	0.06683468498470534	6.283185	0.13157766693032735
26.607251	0.06683468498470534	6.283185	0.1961853422133831
33.496544	0.06683468498470534	6.283185	0.21463393728575303
42.16965	0.06683468498470534	6.283185	0.2304428514104809
0.010593	0.08413950463097145	6.283185	-0.07938145960887255
0.013335	0.08413950463097145	6.283185	-0.10510266755903437
0.016788	0.08413950463097145	6.283185	-0.20607648638013457
0.021135	0.08413950463097145	6.283185	0.27197603960437644
0.026607	0.08413950463097145	6.283185	0.34318144716946336
0.033497	0.08413950463097145	6.283185	0.5331688579849341
0.04217	0.08413950463097145	6.283185	1.084034523648739
0.053088	0.08413950463097145	6.283185	1.9201428072722637
0.066834	0.08413950463097145	6.283185	3.105943670097116
0.08414	0.08413950463097145	6.283185	4.332715765771108
0.105925	0.08413950463097145	6.283185	5.450729939419993
0.133352	0.08413950463097145	6.283185	6.245831560450385
0.16788	0.08413950463097145	6.283185	6.540357014499186
0.211349	0.08413950463097145	6.283185	6.458319234190943
0.266073	0.08413950463097145	6.283185	6.029073152034265
0.334965	0.08413950463097145	6.283185	5.557272837984905
0.421697	0.08413950463097145	6.283185	5.028482990563156
0.530884	0.08413950463097145	6.283185	4.453113644157226
0.668344	0.08413950463097145	6.283185	3.7530517029483597
0.841395	0.08413950463097145	6.283185	2.9611636265649284
1.059254	0.08413950463097145	6.283185	2.1948972829807145
1.333521	0.08413950463097145	6.283185	1.3766329349083428
1.678804	0.08413950463097145	6.283185	0.6303327372615415
2.113489	0.08413950463097145	6.283185	0.031908590335282
2.660725	0.08413950463097145	6.283185	-0.46924972234149703
3.349654	0.08413950463097145	6.283185	-0.7980263144871806
4.216965	0.08413950463097145	6.283185	-0.92435267301578
5.308844	0.08413950463097145	6.283185	-0.9639981264140626
6.683439	0.08413950463097145	6.283185	-0.8243588440361606
8.413951	0.08413950463097145	6.283185	-0.5824480057808771
10.592537	0.08413950463097145	6.283185	-0.34964444441386827
13.335214	0.08413950463097145	6.283185	-0.14763562336510522
16.78804	0.08413950463097145	6.283185	0.032821147272535905
21.13489	0.08413950463097145	6.283185	0.15870560682280574
26.607251	0.08413950463097145	6.283185	0.19109901552968633
33.496544	0.08413950463097145	6.283185	0.2393391002666799
42.16965	0.08413950463097145	6.283185	0.15579037905522064
0.010593	0.10592533563095309	6.283185	-0.0669056818026096
0.013335	0.10592533563095309	6.283185	-0.09793409861000887
0.016788	0.10592533563095309	6.283185	-0.1825237020921261
0.021135	0.10592533563095309	6.283185	0.3448842593747241
0.026607	0.10592533563095309	6.283185	0.44658038374930387
0.033497	0.10592533563095309	6.283185	0.7591172720448016
0.04217	0.10592533563095309	6.283185	1.462113767125526
0.053088	0.10592533563095309	6.283185	2.5805638682035683
0.066834	0.10592533563095309	6.283185	4.048790506292424
0.08414	0.10592533563095309	6.283185	5.468752113769206
0.105925	0.10592533563095309	6.283185	6.91942342670496
0.133352	0.10592533563095309	6.283185	7.7659606365265335
0.16788	0.10592533563095309	6.283185	8.143708200621548
0.211349	0.10592533563095309	6.283185	8.067557069211283
0.266073	0.10592533563095309	6.283185	7.6586295325634195
0.334965	0.10592533563095309	6.283185	7.066171314992751
0.421697	0.10592533563095309	6.283185	6.381444659375642
0.530884	0.10592533563095309	6.283185	5.631515101829991
0.668344	0.10592533563095309	6.283185	4.864163304332583
0.841395	0.10592533563095309	6.283185	3.99296211567554
1.059254	0.10592533563095309	6.283185	2.971127579719133
1.333521	0.10592533563095309	6.283185	1.9364975296728393
1.678804	0.10592533563095309	6.283185	1.0533260255284949
2.113489	0.10592533563095309	6.283185	0.2761272824960954
2.660725	0.10592533563095309	6.283185	-0.37299576817756913
3.349654	0.10592533563095309	6.283185	-0.7979611572860668
4.216965	0.10592533563095309	6.283185	-1.0158216096647155
5.308844	0.10592533563095309	6.283185	-1.0650449544804186
6.683439	0.10592533563095309	6.283185	-0.9383646112057339
8.413951	0.10592533563095309	6.283185	-0.7095481337591043
10.592537	0.10592533563095309	6.283185	-0.45105250560138355
13.335214	0.10592533563095309	6.283185	-0.18690812203409637
16.78804	0.10592533563095309	6.283185	0.0015519880048351091
21.13489	0.10592533563095309	6.283185	0.1311701336743091
26.607251	0.10592533563095309	6.283185	0.22855144248350015
33.496544	0.10592533563095309	6.283185	0.29407690360937255
42.16965	0.10592533563095309	6.283185	0.2835345614072148
0.010593	0.13335225137600618	6.283185	-0.06533904263219338
0.013335	0.13335225137600618	6.283185	-0.09994880808344872
0.016788	0.13335225137600618	6.283185	-0.09414964780888248
0.021135	0.13335225137600618	6.283185	0.38134520071223454
0.026607	0.13335225137600618	6.283185	0.5670625109218985
0.033497	0.13335225137600618	6.283185	0.9933982728388764
0.04217	0.13335225137600618	6.283185	1.976932074430179
0.053088	0.13335225137600618	6.283185	3.4524939984337055
0.066834	0.13335225137600618	6.283185	5.317372496546503
0.08414	0.13335225137600618	6.283185	7.24848485088657
0.105925	0.13335225137600618	6.283185	8.768490087891267
0.133352	0.13335225137600618	6.283185	9.7147533190003
0.16788	0.13335225137600618	6.283185	9.99157794621579
0.211349	0.13335225137600618	6.283185	9.717516052946399
0.266073	0.13335225137600618	6.283185	9.207818598736791
0.334965	0.13335225137600618	6.283185	8.549863522674904
0.421697	0.13335225137600618	6.283185	7.859707708309874
0.530884	0.13335225137600618	6.283185	7.036187780308349
0.668344	0.13335225137600618	6.283185	5.789103831603437
0.841395	0.13335225137600618	6.283185	5.050197957863105
1.059254	0.13335225137600618	6.283185	3.8829922601552185
1.333521	0.13335225137600618	6.283185	2.608694255305079
1.678804	0.13335225137600618	6.283185	1.4703172120524506
2.113489	0.13335225137600618	6.283185	0.5679186095765488
2.660725	0.13335225137600618	6.283185	-0.2129270431947623
3.349654	0.13335225137600618	6.283185	-0.7754597695383173
4.216965	0.13335225137600618	6.283185	-1.0601595454529409
5.308844	0.13335225137600618	6.283185	-1.1961703148063612
6.683439	0.13335225137600618	6.283185	-1.0753427541458516
8.413951	0.13335225137600618	6.283185	-0.8406786491605386
10.592537	0.13335225137600618	6.283185	-0.5238854013368773
13.335214	0.13335225137600618	6.283185	-0.22064033468345823
16.78804	0.13335225137600618	6.283185	-0.0072108412436451726
21.13489	0.13335225137600618	6.283185	0.19526451196645003
26.607251	0.13335225137600618	6.283185	0.24610734959097733
33.496544	0.13335225137600618	6.283185	0.2837152973987976
42.16965	0.13335225137600618	6.283185	0.3605170366863779
0.010593	0.16788012532534685	6.283185	0.23034702433291812
0.013335	0.16788012532534685	6.283185	-0.0016529706401705072
0.016788	0.16788012532534685	6.283185	-0.06758623428455729
0.021135	0.16788012532534685	6.283185	0.1208925764748866
0.026607	0.16788012532534685	6.283185	0.6814545613184696
0.033497	0.16788012532534685	6.283185	1.236169826298717
0.04217	0.16788012532534685	6.283185	2.682964140279204
0.053088	0.16788012532534685	6.283185	4.607297791826746
0.066834	0.16788012532534685	6.283185	6.8073200734844805
0.08414	0.16788012532534685	6.283185	9.273465214994358
0.105925	0.16788012532534685	6.283185	11.053854362163378
0.133352	0.16788012532534685	6.283185	11.98013390618093
0.16788	0.16788012532534685	6.283185	12.09089935010558
0.211349	0.16788012532534685	6.283185	11.653803786053569
0.266073	0.16788012532534685	6.283185	10.95528781159797
0.334965	0.16788012532534685	6.283185	10.215937915179435
0.421697	0.16788012532534685	6.283185	9.431440514628894
0.530884	0.16788012532534685	6.283185	8.557066909012466
0.668344	0.16788012532534685	6.283185	7.576093416709132
0.841395	0.16788012532534685	6.283185	6.388787350011129
1.059254	0.16788012532534685	6.283185	4.960196528326208
1.333521	0.16788012532534685	6.283185	3.582741323890843
1.678804	0.16788012532534685	6.283185	2.197163075465929
2.113489	0.16788012532534685	6.283185	1.0144023087578147
2.660725	0.16788012532534685	6.283185	-0.00196263997751939
3.349654	0.16788012532534685	6.283185	-0.727924618575571
4.216965	0.16788012532534685	6.283185	-1.3378081813036846
5.308844	0.16788012532534685	6.283185	-1.3279748161573002
6.683439	0.16788012532534685	6.283185	-1.2403303418602007
8.413951	0.16788012532534685	6.283185	-0.9924201509461464
10.592537	0.16788012532534685	6.283185	-0.7424826039033791
13.335214	0.16788012532534685	6.283185	-0.3314288049017338
16.78804	0.16788012532534685	6.283185	0.05147323102432481
21.13489	0.16788012532534685	6.283185	0.24534632234158307
26.607251	0.16788012532534685	6.283185	0.3108837135369069
33.496544	0.16788012532534685	6.283185	0.375743066815205
42.16965	0.16788012532534685	6.283185	0.3921960657143869
0.010593	0.2113491084632907	6.283185	-0.002121187864046697
0.013335	0.2113491084632907	6.283185	0.011652062078505363
0.016788	0.2113491084632907	6.283185	0.029330144909779296
0.021135	0.2113491084632907	6.283185	0.5178332249577099
0.026607	0.2113491084632907	6.283185	0.9304114974786974
0.033497	0.2113491084632907	6.283185	1.8896999888012085
0.04217	0.2113491084632907	6.283185	3.5759968304744927
0.053088	0.2113491084632907	6.283185	6.177178132405111
0.066834	0.2113491084632907	6.283185	9.178627477763856
0.08414	0.2113491084632907	6.283185	12.05131222679927
0.105925	0.2113491084632907	6.283185	13.899460494130595
0.133352	0.2113491084632907	6.283185	14.915577139338872
0.16788	0.2113491084632907	6.283185	14.806893047375798
0.211349	0.2113491084632907	6.283185	13.890025750517303
0.266073	0.2113491084632907	6.283185	13.161268887152975
0.334965	0.2113491084632907	6.283185	12.287420174190144
0.421697	0.2113491084632907	6.283185	11.437236506296081
0.530884	0.2113491084632907	6.283185	10.517675979980604
0.668344	0.2113491084632907	6.283185	9.259422024973382
0.841395	0.2113491084632907	6.283185	7.628671564794959
1.059254	0.2113491084632907	6.283185	6.438036179227102
1.333521	0.2113491084632907	6.283185	4.772766273820932
1.678804	0.2113491084632907	6.283185	3.1331613916877155
2.113489	0.2113491084632907	6.283185	1.6648201867146948
2.660725	0.2113491084632907	6.283185	0.3561173122069692
3.349654	0.2113491084632907	6.283185	-0.7580418291016884
4.216965	0.2113491084632907	6.283185	-1.215634846274309
5.308844	0.2113491084632907	6.283185	-1.475211146763184
6.683439	0.2113491084632907	6.283185	-1.3582980950722292
8.413951	0.2113491084632907	6.283185	-1.130211071666096
10.592537	0.2113491084632907	6.283185	-0.7568670234415106
13.335214	0.2113491084632907	6.283185	-0.2955284552245078
16.78804	0.2113491084632907	6.283185	0.08117648942192558
21.13489	0.2113491084632907	6.283185	0.3328320098903463
26.607251	0.2113491084632907	6.283185	0.391051478264236
33.496544	0.2113491084632907	6.283185	0.4415742451987645
42.16965	0.2113491084632907	6.283185	0.42288955896017844
0.010593	0.2660733318592057	6.283185	0.010375253673566627
0.013335	0.2660733318592057	6.283185	0.4283645097180619
0.016788	0.2660733318592057	6.283185	0.08032808646567466
0.021135	0.2660733318592057	6.283185	0.7630629416435147
0.026607	0.2660733318592057	6.283185	1.343214252474325
0.033497	0.2660733318592057	6.283185	2.5603794415167
0.04217	0.2660733318592057	6.283185	4.810461614707205
0.053088	0.2660733318592057	6.283185	8.185913446497498
0.066834	0.2660733318592057	6.283185	12.145563527504857
0.08414	0.2660733318592057	6.283185	15.731052925972504
0.105925	0.2660733318592057	6.283185	18.190553965578516
0.133352	0.2660733318592057	6.283185	19.143437703372108
0.16788	0.2660733318592057	6.283185	18.77527748962823
0.211349	0.2660733318592057	6.283185	17.945815270919805
0.266073	0.2660733318592057	6.283185	16.749685960267957
0.334965	0.2660733318592057	6.283185	15.614605733286444
0.421697	0.2660733318592057	6.283185	14.447534284688654
0.530884	0.2660733318592057	6.283185	13.317760493520277
0.668344	0.2660733318592057	6.283185	12.220118652751749
0.841395	0.2660733318592057	6.283185	10.61374924158253
1.059254	0.2660733318592057	6.283185	8.705763515727108
1.333521	0.2660733318592057	6.283185	6.6279843515359635
1.678804	0.2660733318592057	6.283185	4.605141576182339
2.113489	0.2660733318592057	6.283185	2.6669560369903826
2.660725	0.2660733318592057	6.283185	1.0021824042315588
3.349654	0.2660733318592057	6.283185	-0.24652151500619054
4.216965	0.2660733318592057	6.283185	-1.1303811544141285
5.308844	0.2660733318592057	6.283185	-1.4810041704566421
6.683439	0.2660733318592057	6.283185	-1.5419815477648129
8.413951	0.2660733318592057	6.283185	-1.3013535676368084
10.592537	0.2660733318592057	6.283185	-0.8731669034393654
13.335214	0.2660733318592057	6.283185	-0.3828692534481231
16.78804	0.2660733318592057	6.283185	0.12440549333710621
21.13489	0.2660733318592057	6.283185	0.32106338510316557
26.607251	0.2660733318592057	6.283185	0.4972866791888285
33.496544	0.2660733318592057	6.283185	0.5287459117792767
42.16965	0.2660733318592057	6.283185	0.552748777153627
0.010593	0.33496566235578773	6.283185	0.05676802774519908
0.013335	0.33496566235578773	6.283185	0.21414516056108732
0.016788	0.33496566235578773	6.283185	0.434408125670585
0.021135	0.33496566235578773	6.283185	1.0819731144897922
0.026607	0.33496566235578773	6.283185	1.870771107461364
0.033497	0.33496566235578773	6.283185	3.5155339748677585
0.04217	0.33496566235578773	6.283185	6.494738131479536
0.053088	0.33496566235578773	6.283185	10.905199899385314
0.066834	0.33496566235578773	6.283185	16.222120236987575
0.08414	0.33496566235578773	6.283185	21.082695997706608
0.105925	0.33496566235578773	6.283185	24.518635383431107
0.133352	0.33496566235578773	6.283185	26.068474466841227
0.16788	0.33496566235578773	6.283185	25.93875171700291
0.211349	0.33496566235578773	6.283185	24.879038685148288
0.266073	0.33496566235578773	6.283185	23.25819663620281
0.334965	0.33496566235578773	6.283185	21.731805476677856
0.421697	0.33496566235578773	6.283185	20.339843976643746
0.530884	0.33496566235578773	6.283185	18.862115613703793
0.668344	0.33496566235578773	6.283185	17.061962111185345
0.841395	0.33496566235578773	6.283185	14.987628978163377
1.059254	0.33496566235578773	6.283185	12.443349842584482
1.333521	0.33496566235578773	6.283185	9.797704802783151
1.678804	0.33496566235578773	6.283185	7.058501396494055
2.113489	0.33496566235578773	6.283185	4.479762344431725
2.660725	0.33496566235578773	6.283185	2.2872831803129876
3.349654	0.33496566235578773	6.283185	0.5423741030220441
4.216965	0.33496566235578773	6.283185	-0.7141968132075143
5.308844	0.33496566235578773	6.283185	-1.4102956522370613
6.683439	0.33496566235578773	6.283185	-1.6061027480841041
8.413951	0.33496566235578773	6.283185	-1.6084029323492206
10.592537	0.33496566235578773	6.283185	-1.0318076725086236
13.335214	0.33496566235578773	6.283185	-0.4249310735712567
16.78804	0.33496566235578773	6.283185	0.10321832846381944
21.13489	0.33496566235578773	6.283185	0.5090468482624042
26.607251	0.33496566235578773	6.283185	0.6580348318309207
33.496544	0.33496566235578773	6.283185	0.6804412350325769
42.16965	0.33496566235578773	6.283185	0.6978849291319719
0.010593	0.4216974846645163	6.283185	0.19371823252130194
0.013335	0.4216974846645163	6.283185	0.4199860614867209
0.016788	0.4216974846645163	6.283185	0.6792005990150448
0.021135	0.4216974846645163	6.283185	1.6322208442502506
0.026607	0.4216974846645163	6.283185	2.773783667703557
0.033497	0.4216974846645163	6.283185	5.012060170787516
0.04217	0.4216974846645163	6.283185	8.960788418731472
0.053088	0.4216974846645163	6.283185	14.917021081632292
0.066834	0.4216974846645163	6.283185	22.1744064094733
0.08414	0.4216974846645163	6.283185	29.331504464238822
0.105925	0.4216974846645163	6.283185	34.982422334588215
0.133352	0.4216974846645163	6.283185	38.06164518353862
0.16788	0.4216974846645163	6.283185	39.171607880585576
0.211349	0.4216974846645163	6.283185	38.33916115979686
0.266073	0.4216974846645163	6.283185	36.336164178693934
0.334965	0.4216974846645163	6.283185	33.95128434224036
0.421697	0.4216974846645163	6.283185	31.300815841176423
0.530884	0.4216974846645163	6.283185	28.59332405771594
0.668344	0.4216974846645163	6.283185	25.650989761096852
0.841395	0.4216974846645163	6.283185	22.599469996907235
1.059254	0.4216974846645163	6.283185	19.07775906223942
1.333521	0.4216974846645163	6.283185	15.299124571608477
1.678804	0.4216974846645163	6.283185	11.457470090775494
2.113489	0.4216974846645163	6.283185	7.830671152743118
2.660725	0.4216974846645163	6.283185	4.567036925775837
3.349654	0.4216974846645163	6.283185	2.0788757814028984
4.216965	0.4216974846645163	6.283185	0.17674351131808988
