# three neutrino -2 Delta LLH= 9.061465020000469
# delta m_41^2 (eV)	sin^2 2 theta_24	g^2	-2 Delta LLH
8.413951	0.026607430222152728	3.141593	7.459094360000563
10.592537	0.026607430222152728	3.141593	7.997500760000548
13.335214	0.026607430222152728	3.141593	8.434585680000055
16.78804	0.026607430222152728	3.141593	8.850879900000109
21.13489	0.026607430222152728	3.141593	9.033554780000486
26.607251	0.026607430222152728	3.141593	9.141824580000502
33.496544	0.026607430222152728	3.141593	9.200045080000564
42.16965	0.026607430222152728	3.141593	9.232402520000505
0.010593	0.03349651297506523	3.141593	9.114604379999946
0.013335	0.03349651297506523	3.141593	9.133521780000592
0.016788	0.03349651297506523	3.141593	9.146810279999954
0.021135	0.03349651297506523	3.141593	9.169291279999925
0.026607	0.03349651297506523	3.141593	9.244531580000512
0.033497	0.03349651297506523	3.141593	9.500649100000373
0.04217	0.03349651297506523	3.141593	10.132210220000161
0.053088	0.03349651297506523	3.141593	11.207195500000125
0.066834	0.03349651297506523	3.141593	12.756373019999955
0.08414	0.03349651297506523	3.141593	14.566531980000036
0.105925	0.03349651297506523	3.141593	16.206439940000564
0.133352	0.03349651297506523	3.141593	17.144016600000214
0.16788	0.03349651297506523	3.141593	17.146010559999922
0.211349	0.03349651297506523	3.141593	16.48030542000015
0.266073	0.03349651297506523	3.141593	15.515997080000488
0.334965	0.03349651297506523	3.141593	14.465336620000016
0.421697	0.03349651297506523	3.141593	13.349259319999874
0.530884	0.03349651297506523	3.141593	12.154027040000074
0.668344	0.03349651297506523	3.141593	10.924839620000057
0.841395	0.03349651297506523	3.141593	9.644497240000419
1.059254	0.03349651297506523	3.141593	8.39853420000054
1.333521	0.03349651297506523	3.141593	7.3861038400000325
1.678804	0.03349651297506523	3.141593	6.495567480000318
2.113489	0.03349651297506523	3.141593	5.889784140000302
2.660725	0.03349651297506523	3.141593	5.572538320000604
3.349654	0.03349651297506523	3.141593	5.50214442000015
4.216965	0.03349651297506523	3.141593	5.6936965800005055
5.308844	0.03349651297506523	3.141593	5.994082040000649
6.683439	0.03349651297506523	3.141593	6.511687260000144
8.413951	0.03349651297506523	3.141593	7.157501960000445
10.592537	0.03349651297506523	3.141593	7.777181180000298
13.335214	0.03349651297506523	3.141593	8.33366758000011
16.78804	0.03349651297506523	3.141593	8.788728260000426
21.13489	0.03349651297506523	3.141593	9.057131360000312
26.607251	0.03349651297506523	3.141593	9.188918280000507
33.496544	0.03349651297506523	3.141593	9.253886400000738
42.16965	0.03349651297506523	3.141593	9.294044240000403
0.010593	0.0421697016289099	3.141593	9.124173940000219
0.013335	0.0421697016289099	3.141593	9.15274036000028
0.016788	0.0421697016289099	3.141593	9.201592760000494
0.021135	0.0421697016289099	3.141593	9.21074420000059
0.026607	0.0421697016289099	3.141593	9.317228100000648
0.033497	0.0421697016289099	3.141593	9.69105368000055
0.04217	0.0421697016289099	3.141593	10.555977980000534
0.053088	0.0421697016289099	3.141593	12.074849080000604
0.066834	0.0421697016289099	3.141593	14.11358816000029
0.08414	0.0421697016289099	3.141593	16.513455140000588
0.105925	0.0421697016289099	3.141593	18.715111720000095
0.133352	0.0421697016289099	3.141593	20.058582680000654
0.16788	0.0421697016289099	3.141593	20.144719140000234
0.211349	0.0421697016289099	3.141593	19.46421276000001
0.266073	0.0421697016289099	3.141593	18.336212700000033
0.334965	0.0421697016289099	3.141593	17.081540200000745
0.421697	0.0421697016289099	3.141593	15.689914620000309
0.530884	0.0421697016289099	3.141593	14.225212199999987
0.668344	0.0421697016289099	3.141593	12.70010972
0.841395	0.0421697016289099	3.141593	11.041746140000214
1.059254	0.0421697016289099	3.141593	9.373468159999902
1.333521	0.0421697016289099	3.141593	7.962568180000744
1.678804	0.0421697016289099	3.141593	6.700262280000061
2.113489	0.0421697016289099	3.141593	5.794076400000449
2.660725	0.0421697016289099	3.141593	5.2415202000001955
3.349654	0.0421697016289099	3.141593	5.034297560000596
4.216965	0.0421697016289099	3.141593	5.1056606800002555
5.308844	0.0421697016289099	3.141593	5.41464458000064
6.683439	0.0421697016289099	3.141593	6.06546938000065
8.413951	0.0421697016289099	3.141593	6.819667180000579
10.592537	0.0421697016289099	3.141593	7.870647220000137
13.335214	0.0421697016289099	3.141593	8.22811682000065
16.78804	0.0421697016289099	3.141593	8.781659120000768
21.13489	0.0421697016289099	3.141593	9.105426760000228
26.607251	0.0421697016289099	3.141593	9.257828180000615
33.496544	0.0421697016289099	3.141593	9.326552840000659
42.16965	0.0421697016289099	3.141593	9.367596940000112
0.010593	0.053088320354612105	3.141593	9.153063180000572
0.013335	0.053088320354612105	3.141593	9.194147680000242
0.016788	0.053088320354612105	3.141593	9.21608882000055
0.021135	0.053088320354612105	3.141593	9.27004278000004
0.026607	0.053088320354612105	3.141593	9.425285780000195
0.033497	0.053088320354612105	3.141593	9.952478460000748
0.04217	0.053088320354612105	3.141593	11.178400080000756
0.053088	0.053088320354612105	3.141593	13.214000840000153
0.066834	0.053088320354612105	3.141593	15.967192140000407
0.08414	0.053088320354612105	3.141593	19.04237061999993
0.105925	0.053088320354612105	3.141593	21.806050940000205
0.133352	0.053088320354612105	3.141593	23.418061300000772
0.16788	0.053088320354612105	3.141593	23.68946516000051
0.211349	0.053088320354612105	3.141593	22.93525470000077
0.266073	0.053088320354612105	3.141593	21.651024180000604
0.334965	0.053088320354612105	3.141593	20.203195280000728
0.421697	0.053088320354612105	3.141593	18.557151259999955
0.530884	0.053088320354612105	3.141593	16.78560800000014
0.668344	0.053088320354612105	3.141593	14.888690839999981
0.841395	0.053088320354612105	3.141593	12.776365080000687
1.059254	0.053088320354612105	3.141593	10.660185239999919
1.333521	0.053088320354612105	3.141593	8.810041499999897
1.678804	0.053088320354612105	3.141593	7.118426540000655
2.113489	0.053088320354612105	3.141593	5.816857419999906
2.660725	0.053088320354612105	3.141593	4.971741100000145
3.349654	0.053088320354612105	3.141593	4.56651372000033
4.216965	0.053088320354612105	3.141593	4.63844958000027
5.308844	0.053088320354612105	3.141593	4.840912220000064
6.683439	0.053088320354612105	3.141593	5.576639900000373
8.413951	0.053088320354612105	3.141593	6.453130620000593
10.592537	0.053088320354612105	3.141593	7.330280440000024
13.335214	0.053088320354612105	3.141593	8.136943660000725
16.78804	0.053088320354612105	3.141593	8.836030720000053
21.13489	0.053088320354612105	3.141593	9.166167260000293
26.607251	0.053088320354612105	3.141593	9.345405740000388
33.496544	0.053088320354612105	3.141593	9.42664010000044
42.16965	0.053088320354612105	3.141593	9.47127705999992
0.010593	0.06683468498470534	3.141593	9.181504980000682
0.013335	0.06683468498470534	3.141593	9.291881580000336
0.016788	0.06683468498470534	3.141593	9.276625180000337
0.021135	0.06683468498470534	3.141593	9.344044780000331
0.026607	0.06683468498470534	3.141593	9.583677380000154
0.033497	0.06683468498470534	3.141593	10.326623620000646
0.04217	0.06683468498470534	3.141593	12.00664168000003
0.053088	0.06683468498470534	3.141593	14.802244700000301
0.066834	0.06683468498470534	3.141593	18.388258320000205
0.08414	0.06683468498470534	3.141593	22.163222700000006
0.105925	0.06683468498470534	3.141593	25.391237440000623
0.133352	0.06683468498470534	3.141593	27.27886848000071
0.16788	0.06683468498470534	3.141593	27.5992756200003
0.211349	0.06683468498470534	3.141593	26.787160419999964
0.266073	0.06683468498470534	3.141593	25.376989580000554
0.334965	0.06683468498470534	3.141593	23.718223740000212
0.421697	0.06683468498470534	3.141593	21.951604079999925
0.530884	0.06683468498470534	3.141593	19.7980360800002
0.668344	0.06683468498470534	3.141593	17.45675410000058
0.841395	0.06683468498470534	3.141593	14.982590479999999
1.059254	0.06683468498470534	3.141593	12.408613040000091
1.333521	0.06683468498470534	3.141593	9.935319879999952
1.678804	0.06683468498470534	3.141593	7.755078440000034
2.113489	0.06683468498470534	3.141593	5.9981385600003705
2.660725	0.06683468498470534	3.141593	4.770827240000472
3.349654	0.06683468498470534	3.141593	4.1178367600005
4.216965	0.06683468498470534	3.141593	3.959708700000192
5.308844	0.06683468498470534	3.141593	4.238641280000593
6.683439	0.06683468498470534	3.141593	5.107259360000171
8.413951	0.06683468498470534	3.141593	6.068962360000114
10.592537	0.06683468498470534	3.141593	7.171273120000478
13.335214	0.06683468498470534	3.141593	8.044491319999906
16.78804	0.06683468498470534	3.141593	8.831098740000016
21.13489	0.06683468498470534	3.141593	9.30947832000038
26.607251	0.06683468498470534	3.141593	9.485370760000478
33.496544	0.06683468498470534	3.141593	9.56393165999998
42.16965	0.06683468498470534	3.141593	9.610038980000354
0.010593	0.08413950463097145	3.141593	9.207041260000551
0.013335	0.08413950463097145	3.141593	9.266333900000063
0.016788	0.08413950463097145	3.141593	9.390355840000666
0.021135	0.08413950463097145	3.141593	9.46170514000005
0.026607	0.08413950463097145	3.141593	9.807169340000655
0.033497	0.08413950463097145	3.141593	10.86028854000051
0.04217	0.08413950463097145	3.141593	13.166494260000036
0.053088	0.08413950463097145	3.141593	16.858061259999886
0.066834	0.08413950463097145	3.141593	21.444176920000245
0.08414	0.08413950463097145	3.141593	25.907636440000715
0.105925	0.08413950463097145	3.141593	29.467456680000396
0.133352	0.08413950463097145	3.141593	31.479546360000313
0.16788	0.08413950463097145	3.141593	31.752628960000038
0.211349	0.08413950463097145	3.141593	30.94755978000012
0.266073	0.08413950463097145	3.141593	29.32235344000037
0.334965	0.08413950463097145	3.141593	27.53040558000066
0.421697	0.08413950463097145	3.141593	25.482757100000526
0.530884	0.08413950463097145	3.141593	23.1381002600001
0.668344	0.08413950463097145	3.141593	20.430692040000395
0.841395	0.08413950463097145	3.141593	17.560873280000123
1.059254	0.08413950463097145	3.141593	14.265325560000747
1.333521	0.08413950463097145	3.141593	11.321704160000081
1.678804	0.08413950463097145	3.141593	8.54333287999998
2.113489	0.08413950463097145	3.141593	6.312728020000577
2.660725	0.08413950463097145	3.141593	4.669283720000749
3.349654	0.08413950463097145	3.141593	3.6942082800005664
4.216965	0.08413950463097145	3.141593	3.365522740000415
5.308844	0.08413950463097145	3.141593	3.599287820000427
6.683439	0.08413950463097145	3.141593	4.520843240000431
8.413951	0.08413950463097145	3.141593	5.709693159999915
10.592537	0.08413950463097145	3.141593	6.859461360000751
13.335214	0.08413950463097145	3.141593	7.986656699999912
16.78804	0.08413950463097145	3.141593	8.968650740000157
21.13489	0.08413950463097145	3.141593	9.495839799999885
26.607251	0.08413950463097145	3.141593	9.668092500000057
33.496544	0.08413950463097145	3.141593	9.74659531999987
42.16965	0.08413950463097145	3.141593	9.792198820000522
0.010593	0.10592533563095309	3.141593	9.25628314000005
0.013335	0.10592533563095309	3.141593	9.377098140000271
0.016788	0.10592533563095309	3.141593	9.45600246000049
0.021135	0.10592533563095309	3.141593	9.627936440000667
0.026607	0.10592533563095309	3.141593	10.159158299999945
0.033497	0.10592533563095309	3.141593	11.595676599999933
0.04217	0.10592533563095309	3.141593	14.690947060000326
0.053088	0.10592533563095309	3.141593	19.479169960000036
0.066834	0.10592533563095309	3.141593	25.16241747999993
0.08414	0.10592533563095309	3.141593	30.408914340000592
0.105925	0.10592533563095309	3.141593	34.12429220000013
0.133352	0.10592533563095309	3.141593	59.29921126000045
0.16788	0.10592533563095309	3.141593	36.218749200000275
0.211349	0.10592533563095309	3.141593	35.19785964000039
0.266073	0.10592533563095309	3.141593	33.59386421999989
0.334965	0.10592533563095309	3.141593	31.746558340000774
0.421697	0.10592533563095309	3.141593	29.541785260000324
0.530884	0.10592533563095309	3.141593	26.92149754000002
0.668344	0.10592533563095309	3.141593	23.807576500000323
0.841395	0.10592533563095309	3.141593	20.324571619999915
1.059254	0.10592533563095309	3.141593	16.580337500000496
1.333521	0.10592533563095309	3.141593	13.035953940000581
1.678804	0.10592533563095309	3.141593	9.62888650000059
2.113489	0.10592533563095309	3.141593	6.809335580000152
2.660725	0.10592533563095309	3.141593	4.634300360000452
3.349654	0.10592533563095309	3.141593	3.3580912800007354
4.216965	0.10592533563095309	3.141593	2.781427120000444
5.308844	0.10592533563095309	3.141593	2.9587172000001374
6.683439	0.10592533563095309	3.141593	3.972556380000242
8.413951	0.10592533563095309	3.141593	5.238168720000431
10.592537	0.10592533563095309	3.141593	6.6378938600000765
13.335214	0.10592533563095309	3.141593	7.9714106600004015
16.78804	0.10592533563095309	3.141593	9.066285060000155
21.13489	0.10592533563095309	3.141593	9.67059702000006
26.607251	0.10592533563095309	3.141593	9.929083800000626
33.496544	0.10592533563095309	3.141593	9.999454060000062
42.16965	0.10592533563095309	3.141593	10.10204419999991
0.010593	0.13335225137600618	3.141593	9.314310180000575
0.013335	0.13335225137600618	3.141593	9.460679460000392
0.016788	0.13335225137600618	3.141593	9.59389640000063
0.021135	0.13335225137600618	3.141593	9.901811980000275
0.026607	0.13335225137600618	3.141593	10.59731538000051
0.033497	0.13335225137600618	3.141593	12.598167439999997
0.04217	0.13335225137600618	3.141593	16.633224140000493
0.053088	0.13335225137600618	3.141593	22.634190200000376
0.066834	0.13335225137600618	3.141593	29.580491160000747
0.08414	0.13335225137600618	3.141593	35.9764229400007
0.105925	0.13335225137600618	3.141593	40.279692760000216
0.133352	0.13335225137600618	3.141593	42.0961059199999
0.16788	0.13335225137600618	3.141593	41.72292968000056
0.211349	0.13335225137600618	3.141593	40.303901240000414
0.266073	0.13335225137600618	3.141593	38.628642080000645
0.334965	0.13335225137600618	3.141593	36.78995940000004
0.421697	0.13335225137600618	3.141593	34.57307889999993
0.530884	0.13335225137600618	3.141593	31.603893380000045
0.668344	0.13335225137600618	3.141593	28.02579872000024
0.841395	0.13335225137600618	3.141593	23.959447340000224
1.059254	0.13335225137600618	3.141593	19.52266862000033
1.333521	0.13335225137600618	3.141593	15.274116240000694
1.678804	0.13335225137600618	3.141593	11.184269100000165
2.113489	0.13335225137600618	3.141593	7.6885858200002986
2.660725	0.13335225137600618	3.141593	4.896504100000129
3.349654	0.13335225137600618	3.141593	3.1287757000000056
4.216965	0.13335225137600618	3.141593	2.2925225200006025
5.308844	0.13335225137600618	3.141593	2.353755660000388
6.683439	0.13335225137600618	3.141593	3.4351744400000825
8.413951	0.13335225137600618	3.141593	4.854585620000762
10.592537	0.13335225137600618	3.141593	6.429528260000552
13.335214	0.13335225137600618	3.141593	8.017244620000383
16.78804	0.13335225137600618	3.141593	9.299341939999977
21.13489	0.13335225137600618	3.141593	10.046837419999974
26.607251	0.13335225137600618	3.141593	10.286350660000608
33.496544	0.13335225137600618	3.141593	10.335865500000182
42.16965	0.13335225137600618	3.141593	10.359856980000586
0.010593	0.16788012532534685	3.141593	9.400259000000005
0.013335	0.16788012532534685	3.141593	9.579863939999996
0.016788	0.16788012532534685	3.141593	9.81205584000054
0.021135	0.16788012532534685	3.141593	10.218574700000318
0.026607	0.16788012532534685	3.141593	11.258223280000493
0.033497	0.16788012532534685	3.141593	13.91886070000055
0.04217	0.16788012532534685	3.141593	19.040181300000768
0.053088	0.16788012532534685	3.141593	26.359815540000454
0.066834	0.16788012532534685	3.141593	35.43523882000045
0.08414	0.16788012532534685	3.141593	44.10145936000026
0.105925	0.16788012532534685	3.141593	49.59361564000028
0.133352	0.16788012532534685	3.141593	51.422743940000146
0.16788	0.16788012532534685	3.141593	50.26599956000064
0.211349	0.16788012532534685	3.141593	47.94913340000039
0.266073	0.16788012532534685	3.141593	45.79061088000071
0.334965	0.16788012532534685	3.141593	43.93508014000054
0.421697	0.16788012532534685	3.141593	41.554835220000314
0.530884	0.16788012532534685	3.141593	38.27955738000037
0.668344	0.16788012532534685	3.141593	34.05753731999994
0.841395	0.16788012532534685	3.141593	29.20033646000047
1.059254	0.16788012532534685	3.141593	23.807557860000088
1.333521	0.16788012532534685	3.141593	18.60283926000011
1.678804	0.16788012532534685	3.141593	13.678680480000367
2.113489	0.16788012532534685	3.141593	9.349895660000584
2.660725	0.16788012532534685	3.141593	5.7553614799999195
3.349654	0.16788012532534685	3.141593	3.360400120000122
4.216965	0.16788012532534685	3.141593	2.036099259999901
5.308844	0.16788012532534685	3.141593	1.875662039999952
6.683439	0.16788012532534685	3.141593	2.948497500000485
8.413951	0.16788012532534685	3.141593	4.402093220000097
10.592537	0.16788012532534685	3.141593	6.237978680000197
13.335214	0.16788012532534685	3.141593	8.104029080000146
16.78804	0.16788012532534685	3.141593	9.635440480000398
21.13489	0.16788012532534685	3.141593	10.461649740000212
26.607251	0.16788012532534685	3.141593	10.768057960000078
33.496544	0.16788012532534685	3.141593	10.785042160000557
42.16965	0.16788012532534685	3.141593	10.83031630000005
0.010593	0.2113491084632907	3.141593	9.525285360000453
0.013335	0.2113491084632907	3.141593	9.776831800000764
0.016788	0.2113491084632907	3.141593	10.138508960000763
0.021135	0.2113491084632907	3.141593	10.75413712000045
0.026607	0.2113491084632907	3.141593	12.20160684000075
0.033497	0.2113491084632907	3.141593	15.665513859999919
0.04217	0.2113491084632907	3.141593	22.011120879999908
0.053088	0.2113491084632907	3.141593	31.328569680000328
0.066834	0.2113491084632907	3.141593	43.95058486000016
0.08414	0.2113491084632907	3.141593	56.43679562000034
0.105925	0.2113491084632907	3.141593	64.60030740000002
0.133352	0.2113491084632907	3.141593	67.32053882000037
0.16788	0.2113491084632907	3.141593	65.62939700000061
0.211349	0.2113491084632907	3.141593	61.91701292000016
0.266073	0.2113491084632907	3.141593	58.292757359999996
0.334965	0.2113491084632907	3.141593	55.59075071999996
0.421697	0.2113491084632907	3.141593	52.81755004000024
0.530884	0.2113491084632907	3.141593	48.90128492000076
0.668344	0.2113491084632907	3.141593	43.69749888000024
0.841395	0.2113491084632907	3.141593	37.607478920000176
1.059254	0.2113491084632907	3.141593	30.75620700000036
1.333521	0.2113491084632907	3.141593	23.98331046000021
1.678804	0.2113491084632907	3.141593	17.712537060000614
2.113489	0.2113491084632907	3.141593	12.255237180000222
2.660725	0.2113491084632907	3.141593	7.617727480000212
3.349654	0.2113491084632907	3.141593	4.303709280000476
4.216965	0.2113491084632907	3.141593	2.2644138200003
5.308844	0.2113491084632907	3.141593	1.7064959400004227
6.683439	0.2113491084632907	3.141593	2.5571099600001617
8.413951	0.2113491084632907	3.141593	3.9683196200003295
10.592537	0.2113491084632907	3.141593	6.0472059000003355
13.335214	0.2113491084632907	3.141593	8.265021820000584
16.78804	0.2113491084632907	3.141593	10.090263699999923
21.13489	0.2113491084632907	3.141593	11.068935140000576
26.607251	0.2113491084632907	3.141593	11.40397466000013
33.496544	0.2113491084632907	3.141593	11.365899460000037
42.16965	0.2113491084632907	3.141593	11.634380400000737
0.010593	0.2660733318592057	3.141593	9.70468462000008
0.013335	0.2660733318592057	3.141593	10.075249219999932
0.016788	0.2660733318592057	3.141593	10.634668620000411
0.021135	0.2660733318592057	3.141593	11.57521996000014
0.026607	0.2660733318592057	3.141593	13.58565624000039
0.033497	0.2660733318592057	3.141593	17.976321040000585
0.04217	0.2660733318592057	3.141593	25.861712060000173
0.053088	0.2660733318592057	3.141593	38.768247480000355
0.066834	0.2660733318592057	3.141593	56.934810579999976
0.08414	0.2660733318592057	3.141593	75.09518146000028
0.105925	0.2660733318592057	3.141593	174.54204692000076
0.133352	0.2660733318592057	3.141593	93.81865662000018
0.16788	0.2660733318592057	3.141593	92.54431508000016
0.211349	0.2660733318592057	3.141593	87.45798884000033
0.266073	0.2660733318592057	3.141593	81.21401074000005
0.334965	0.2660733318592057	3.141593	75.99169686000005
0.421697	0.2660733318592057	3.141593	71.56916558000012
0.530884	0.2660733318592057	3.141593	66.2832773200007
0.668344	0.2660733318592057	3.141593	59.230258120000144
0.841395	0.2660733318592057	3.141593	51.36292080000021
1.059254	0.2660733318592057	3.141593	42.09163082000032
1.333521	0.2660733318592057	3.141593	32.881823600000644
1.678804	0.2660733318592057	3.141593	24.287885860000642
2.113489	0.2660733318592057	3.141593	16.84170510000058
2.660725	0.2660733318592057	3.141593	10.734860680000565
3.349654	0.2660733318592057	3.141593	6.232006700000056
4.216965	0.2660733318592057	3.141593	3.1288961400005064
5.308844	0.2660733318592057	3.141593	1.7662067600003866
6.683439	0.2660733318592057	3.141593	2.2657640400002492
8.413951	0.2660733318592057	3.141593	3.5326449600006526
10.592537	0.2660733318592057	3.141593	5.831289700000525
13.335214	0.2660733318592057	3.141593	8.574393840000084
16.78804	0.2660733318592057	3.141593	10.679336760000297
21.13489	0.2660733318592057	3.141593	11.86175442000058
26.607251	0.2660733318592057	3.141593	12.237109839999903
33.496544	0.2660733318592057	3.141593	12.130346760000066
42.16965	0.2660733318592057	3.141593	12.10604106000028
0.010593	0.33496566235578773	3.141593	9.93955275999997
0.013335	0.33496566235578773	3.141593	10.514829040000222
0.016788	0.33496566235578773	3.141593	11.412058939999952
0.021135	0.33496566235578773	3.141593	12.896849680000742
0.026607	0.33496566235578773	3.141593	15.699304880000454
0.033497	0.33496566235578773	3.141593	21.303014959999928
0.04217	0.33496566235578773	3.141593	31.613130540000384
0.053088	0.33496566235578773	3.141593	50.19752468000024
0.066834	0.33496566235578773	3.141593	76.44101546000002
0.08414	0.33496566235578773	3.141593	103.0738766000004
0.105925	0.33496566235578773	3.141593	124.33828706000077
0.133352	0.33496566235578773	3.141593	136.06300918000034
0.16788	0.33496566235578773	3.141593	137.64593132000027
0.211349	0.33496566235578773	3.141593	131.81983690000015
0.266073	0.33496566235578773	3.141593	121.89933380000002
0.334965	0.33496566235578773	3.141593	111.76639912000064
0.421697	0.33496566235578773	3.141593	102.88790334000078
0.530884	0.33496566235578773	3.141593	94.44228277999991
0.668344	0.33496566235578773	3.141593	84.15308704000017
0.841395	0.33496566235578773	3.141593	72.90002678000019
1.059254	0.33496566235578773	3.141593	59.972308060000614
1.333521	0.33496566235578773	3.141593	47.02992906000054
1.678804	0.33496566235578773	3.141593	34.93672648000029
2.113489	0.33496566235578773	3.141593	24.04649935999987
2.660725	0.33496566235578773	3.141593	15.405423879999944
3.349654	0.33496566235578773	3.141593	9.275235060000341
4.216965	0.33496566235578773	3.141593	4.726059200000236
5.308844	0.33496566235578773	3.141593	2.27815918000033
6.683439	0.33496566235578773	3.141593	2.0560767599999963
8.413951	0.33496566235578773	3.141593	3.0146187800000916
10.592537	0.33496566235578773	3.141593	5.519050540000535
13.335214	0.33496566235578773	3.141593	8.723988620000455
16.78804	0.33496566235578773	3.141593	11.445976560000418
21.13489	0.33496566235578773	3.141593	12.90961028000038
26.607251	0.33496566235578773	3.141593	13.33616856000026
33.496544	0.33496566235578773	3.141593	13.17232458000035
42.16965	0.33496566235578773	3.141593	13.109966420000092
0.010593	0.4216974846645163	3.141593	10.50457416000063
0.013335	0.4216974846645163	3.141593	11.21263530000033
0.016788	0.4216974846645163	3.141593	12.686232740000378
0.021135	0.4216974846645163	3.141593	15.073285420000502
0.026607	0.4216974846645163	3.141593	19.224128520000704
0.033497	0.4216974846645163	3.141593	26.782162739999876
0.04217	0.4216974846645163	3.141593	41.43152374000056
0.053088	0.4216974846645163	3.141593	68.62213320000046
0.066834	0.4216974846645163	3.141593	106.62731086000076
0.08414	0.4216974846645163	3.141593	146.22478394000063
0.105925	0.4216974846645163	3.141593	180.79345850000027
0.133352	0.4216974846645163	3.141593	204.13221018000058
0.16788	0.4216974846645163	3.141593	213.02145846000076
0.211349	0.4216974846645163	3.141593	208.29898806000074
0.266073	0.4216974846645163	3.141593	193.78895938000005
0.334965	0.4216974846645163	3.141593	175.79427152000062
0.421697	0.4216974846645163	3.141593	157.75896860000012
0.530884	0.4216974846645163	3.141593	141.6496775200003
0.668344	0.4216974846645163	3.141593	125.04871009999988
0.841395	0.4216974846645163	3.141593	107.85746044000007
1.059254	0.4216974846645163	3.141593	88.7214642200006
1.333521	0.4216974846645163	3.141593	69.91342814000018
1.678804	0.4216974846645163	3.141593	52.43446932000006
2.113489	0.4216974846645163	3.141593	36.37192948000029
2.660725	0.4216974846645163	3.141593	23.439268879999872
3.349654	0.4216974846645163	3.141593	14.331249740000203
4.216965	0.4216974846645163	3.141593	7.6428184000005785
5.308844	0.4216974846645163	3.141593	3.480173580000155
6.683439	0.4216974846645163	3.141593	2.1970836600003167
8.413951	0.4216974846645163	3.141593	2.507415779999974
10.592537	0.4216974846645163	3.141593	5.222902440000325
13.335214	0.4216974846645163	3.141593	9.145062820000021
16.78804	0.4216974846645163	3.141593	12.531952199999978
21.13489	0.4216974846645163	3.141593	14.35533826000028
26.607251	0.4216974846645163	3.141593	14.870721459999913
33.496544	0.4216974846645163	3.141593	14.546288920000734
42.16965	0.4216974846645163	3.141593	14.512244479999936
0.010593	0.5308841639472276	3.141593	10.878718280000612
0.013335	0.5308841639472276	3.141593	12.34650443999999
0.016788	0.5308841639472276	3.141593	14.902347100000043
0.021135	0.5308841639472276	3.141593	19.050013900000522
0.026607	0.5308841639472276	3.141593	25.940742820000196
0.033497	0.5308841639472276	3.141593	37.711773859999994
0.04217	0.5308841639472276	3.141593	60.68466090000038
0.053088	0.5308841639472276	3.141593	101.79281598000034
0.066834	0.5308841639472276	3.141593	157.69306772000073
0.08414	0.5308841639472276	3.141593	219.8075475400001
0.105925	0.5308841639472276	3.141593	279.37308716000007
0.133352	0.5308841639472276	3.141593	417.81560326
0.16788	0.5308841639472276	3.141593	350.77007716000026
0.211349	0.5308841639472276	3.141593	350.7717641600002
0.266073	0.5308841639472276	3.141593	329.17047963999994
0.334965	0.5308841639472276	3.141593	295.52278638000007
0.421697	0.5308841639472276	3.141593	260.5190628800001
0.530884	0.5308841639472276	3.141593	227.23267556000064
0.668344	0.5308841639472276	3.141593	197.3307574600003
0.841395	0.5308841639472276	3.141593	168.91890652000075
1.059254	0.5308841639472276	3.141593	138.8950402999999
1.333521	0.5308841639472276	3.141593	110.09490046000064
1.678804	0.5308841639472276	3.141593	83.79045406000023
2.113489	0.5308841639472276	3.141593	59.40559228000075
2.660725	0.5308841639472276	3.141593	39.44589842000005
3.349654	0.5308841639472276	3.141593	24.69738346000031
4.216965	0.5308841639472276	3.141593	14.285834760000398
5.308844	0.5308841639472276	3.141593	7.317418080000607
6.683439	0.5308841639472276	3.141593	4.056255280000187
8.413951	0.5308841639472276	3.141593	3.1106132600007186
10.592537	0.5308841639472276	3.141593	5.622278800000458
13.335214	0.5308841639472276	3.141593	10.279203460000645
16.78804	0.5308841639472276	3.141593	14.459544880000067
21.13489	0.5308841639472276	3.141593	16.70441306000066
26.607251	0.5308841639472276	3.141593	17.23076657999991
33.496544	0.5308841639472276	3.141593	16.670026700000562
42.16965	0.5308841639472276	3.141593	16.643629640000654
0.010593	0.6683432250473552	3.141593	11.797343700000056
0.013335	0.6683432250473552	3.141593	14.267041720000634
0.016788	0.6683432250473552	3.141593	18.85743484000068
0.021135	0.6683432250473552	3.141593	26.97138384000027
0.026607	0.6683432250473552	3.141593	40.627332460000616
0.033497	0.6683432250473552	3.141593	63.812871619999896
0.04217	0.6683432250473552	3.141593	105.88802454000052
0.053088	0.6683432250473552	3.141593	172.89780362000056
0.066834	0.6683432250473552	3.141593	266.68605656
0.08414	0.6683432250473552	3.141593	379.98739556000055
0.105925	0.6683432250473552	3.141593	493.59890130000076
0.133352	0.6683432250473552	3.141593	586.74130212
0.16788	0.6683432250473552	3.141593	642.1438606600004
0.211349	0.6683432250473552	3.141593	651.3467839200002
0.266073	0.6683432250473552	3.141593	614.2945292200002
0.334965	0.6683432250473552	3.141593	546.9572453000001
0.421697	0.6683432250473552	3.141593	470.25324096000077
0.530884	0.6683432250473552	3.141593	398.6864838600004
0.668344	0.6683432250473552	3.141593	336.74493648000043
0.841395	0.6683432250473552	3.141593	285.64687932000015
1.059254	0.6683432250473552	3.141593	235.49459398
1.333521	0.6683432250473552	3.141593	188.49565076
1.678804	0.6683432250473552	3.141593	146.51410710000073
2.113489	0.6683432250473552	3.141593	107.34839379999994
2.660725	0.6683432250473552	3.141593	74.97008196000024
3.349654	0.6683432250473552	3.141593	49.8649834200005
